"Background_t123"	"Background_t21"	"File"	"Windows"	"Stat"	"Stat.Mean"	"Stat.SD"	"Dpos"	"DposOutlier"	"ModelType"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"D"	0.303469362334546	55.977159649319	5062	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fGD0"	4.64933896218886	6.16407358871147	5062	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fhomD0"	4.44638824414263	5.89728927714151	5062	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fdD0"	2.75136828859739	3.65979129369888	5062	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"D"	0.237689004731995	56.0966318388128	5053	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fGD0"	6.30409671249753	7.4207056693085	5053	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fhomD0"	6.04911768908569	7.13335012960538	5053	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fdD0"	3.59757816325213	4.37543686743239	5053	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"D"	-0.0817178995315326	56.7586272770229	5031	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fGD0"	8.44724272505069	8.95722173876168	5031	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fhomD0"	8.11424573589545	8.60760831505309	5031	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fdD0"	4.69573706931425	5.22241405682612	5031	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"D"	-0.905410581685973	54.2657397213579	4990	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"fGD0"	0.925625132094188	1.37869855665497	4990	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"fhomD0"	0.888838222120241	1.32025412992038	4990	1000	"Null model"
