"Background_t123"	"Background_t21"	"Variable"	"File"	"Windows"	"Model"	"Mean"	"SD"	"SE"	"t.mean.diff"	"t.p.two.tailed"	"t.p.background.higher"	"t.p.background.lower"	"w.mean.diff"	"w.p.two.tailed"	"w.p.background.higher"	"w.p.background.lower"	"ModelType"
"1.2"	"0.4"	"P1P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fGD0_Outlier"	0.0347101166666667	0.00578123914288545	0.000182818833896377	"-0.00172368765432099"	"1.41984367274774e-18"	"1"	"7.09921836373868e-19"	"-0.00180135790805987"	"7.78441207080684e-22"	"1"	"3.89220603540342e-22"	"Null model"
"1.2"	"0.4"	"P2P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fGD0_Background"	0.0332999203703704	0.00589580293717555	6.21472197232845e-05	"0.00144374259259259"	"8.31482028915045e-17"	"4.15741014457523e-17"	"1"	"0.00119764711614161"	"1.51472336179325e-12"	"7.57361680896625e-13"	"0.999999999999243"	"Null model"
"1.2"	"0.4"	"P2P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fGD0_Outlier"	0.0318561777777778	0.00504068464544066	0.000159400444462308	"0.00144374259259259"	"8.31482028915045e-17"	"4.15741014457523e-17"	"1"	"0.00119764711614161"	"1.51472336179325e-12"	"7.57361680896625e-13"	"0.999999999999243"	"Null model"
"1.2"	"0.4"	"P1P2_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fhomD0_Background"	0.0171070722222222	0.00455482010517497	4.80120195489353e-05	"-0.00577003888888889"	"6.40505600424445e-176"	"1"	"3.20252800212223e-176"	"-0.0057473944332464"	"2.79684501705705e-227"	"1"	"1.39842250852853e-227"	"Null model"
"1.2"	"0.4"	"P1P2_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0228771111111111	0.00517341391586622	0.000163597712529479	"-0.00577003888888889"	"6.40505600424445e-176"	"1"	"3.20252800212223e-176"	"-0.0057473944332464"	"2.79684501705705e-227"	"1"	"1.39842250852853e-227"	"Null model"
"1.2"	"0.4"	"P1P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fhomD0_Background"	0.0329794462962963	0.0058250390916356	6.14013032969559e-05	"-0.00179351481481482"	"7.4361189538941e-20"	"1"	"3.71805947694705e-20"	"-0.00187075714169056"	"2.81480296798646e-23"	"1"	"1.40740148399323e-23"	"Null model"
"1.2"	"0.4"	"P1P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0347729611111111	0.00579572515740634	0.000183276921897419	"-0.00179351481481482"	"7.4361189538941e-20"	"1"	"3.71805947694705e-20"	"-0.00187075714169056"	"2.81480296798646e-23"	"1"	"1.40740148399323e-23"	"Null model"
"1.2"	"0.4"	"P2P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fhomD0_Background"	0.0332929358024691	0.00589578661370533	6.21470476588004e-05	"0.00137389691358025"	"2.57904676554978e-15"	"1.28952338277489e-15"	"0.999999999999999"	"0.0011763785252727"	"2.1111211739131e-11"	"1.05556058695655e-11"	"0.999999999989445"	"Null model"
"1.2"	"0.4"	"P2P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0319190388888889	0.00505841208289952	0.00015996103525679	"0.00137389691358025"	"2.57904676554978e-15"	"1.28952338277489e-15"	"0.999999999999999"	"0.0011763785252727"	"2.1111211739131e-11"	"1.05556058695655e-11"	"0.999999999989445"	"Null model"
"1.2"	"0.4"	"P1P2_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fdD0_Background"	0.0171361660493827	0.00458362649013463	4.83156655076958e-05	"-0.00547910061728395"	"1.07825321890135e-160"	"1"	"5.39126609450673e-161"	"-0.00545078051102147"	"4.16777161529497e-208"	"1"	"2.08388580764749e-208"	"Null model"
"1.2"	"0.4"	"P1P2_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fdD0_Outlier"	0.0226152666666667	0.00522889721973282	0.000165352248652776	"-0.00547910061728395"	"1.07825321890135e-160"	"1"	"5.39126609450673e-161"	"-0.00545078051102147"	"4.16777161529497e-208"	"1"	"2.08388580764749e-208"	"Null model"
"1.2"	"0.4"	"P1P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fdD0_Background"	0.0329558888888889	0.00581560345557008	6.13018429598243e-05	"-0.00202908888888889"	"1.18554312615793e-24"	"1"	"5.92771563078966e-25"	"-0.00212211269448699"	"3.60079682182412e-29"	"1"	"1.80039841091206e-29"	"Null model"
"1.2"	"0.4"	"P1P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fdD0_Outlier"	0.0349849777777778	0.00581107343890009	0.000183762277174316	"-0.00202908888888889"	"1.18554312615793e-24"	"1"	"5.92771563078966e-25"	"-0.00212211269448699"	"3.60079682182412e-29"	"1"	"1.80039841091206e-29"	"Null model"
"1.2"	"0.4"	"P2P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fdD0_Background"	0.0332754827160494	0.00589088677167555	6.20953987888367e-05	"0.00119936604938271"	"9.10396659780574e-12"	"4.55198329890287e-12"	"0.999999999995448"	"0.0010097750263924"	"1.03516679014172e-08"	"5.17583395070858e-09"	"0.999999994824518"	"Null model"
"1.2"	"0.4"	"P2P3_dxy"	"Background_t123-1.2_t21-0.4.10000.sg.csv"	10000	"fdD0_Outlier"	0.0320761166666667	0.00514901717411293	0.000162826219815206	"0.00119936604938271"	"9.10396659780574e-12"	"4.55198329890287e-12"	"0.999999999995448"	"0.0010097750263924"	"1.03516679014172e-08"	"5.17583395070858e-09"	"0.999999994824518"	"Null model"
"1.2"	"0.6"	"P1P2_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D_Background"	0.0216123419753086	0.005306291503561	5.59332236001742e-05	"0.000166525308641977"	"0.37549397916389"	"0.187746989581945"	"0.812253010418055"	"0.0003434697620324"	"0.0451624708969024"	"0.0225812354484512"	"0.977419384043905"	"Null model"
"1.2"	"0.6"	"P1P2_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D_Outlier"	0.0214458166666667	0.00567034884867452	0.000179312174895249	"0.000166525308641977"	"0.37549397916389"	"0.187746989581945"	"0.812253010418055"	"0.0003434697620324"	"0.0451624708969024"	"0.0225812354484512"	"0.977419384043905"	"Null model"
"1.2"	"0.6"	"P1P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D_Background"	0.033041075308642	0.00569079474872833	5.99862436750237e-05	"-0.00135461358024691"	"5.59007693110999e-11"	"0.99999999997205"	"2.79503846555499e-11"	"-0.00124064837185117"	"4.15641975232612e-11"	"0.99999999997922"	"2.07820987616306e-11"	"Null model"
"1.2"	"0.6"	"P1P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D_Outlier"	0.0343956888888889	0.00619151198154818	0.000195792800219147	"-0.00135461358024691"	"5.59007693110999e-11"	"0.99999999997205"	"2.79503846555499e-11"	"-0.00124064837185117"	"4.15641975232612e-11"	"0.99999999997922"	"2.07820987616306e-11"	"Null model"
"1.2"	"0.6"	"P2P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D_Background"	0.033317274691358	0.005781724903382	6.09447316640136e-05	"0.00104448580246914"	"3.50056395828386e-08"	"1.75028197914193e-08"	"0.99999998249718"	"0.00100002078798062"	"1.19658342882166e-08"	"5.98291714410832e-09"	"0.999999994017488"	"Null model"
"1.2"	"0.6"	"P2P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D_Outlier"	0.0322727888888889	0.00563133017335809	0.000178078296042424	"0.00104448580246914"	"3.50056395828386e-08"	"1.75028197914193e-08"	"0.99999998249718"	"0.00100002078798062"	"1.19658342882166e-08"	"5.98291714410832e-09"	"0.999999994017488"	"Null model"
"1.2"	"0.6"	"P1P2_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0_Background"	0.0209746592592593	0.00497095141693378	5.23984287185068e-05	"-0.00621030185185185"	"1.2737263547747e-186"	"1"	"6.36863177387348e-187"	"-0.00631098696917958"	"5.31502054068967e-235"	"1"	"2.65751027034484e-235"	"Null model"
"1.2"	"0.6"	"P1P2_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0_Outlier"	0.0271849611111111	0.00533638182843856	0.000168751210421997	"-0.00621030185185185"	"1.2737263547747e-186"	"1"	"6.36863177387348e-187"	"-0.00631098696917958"	"5.31502054068967e-235"	"1"	"2.65751027034484e-235"	"Null model"
"1.2"	"0.6"	"P1P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0_Background"	0.0329408845679012	0.00569122439724752	5.99907725680703e-05	"-0.00235652098765432"	"1.8933292282155e-31"	"1"	"9.46664614107749e-32"	"-0.00233834700510104"	"2.92385734868941e-36"	"1"	"1.4619286743447e-36"	"Null model"
"1.2"	"0.6"	"P1P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0_Outlier"	0.0352974055555556	0.00591109358863108	0.000186925192024926	"-0.00235652098765432"	"1.8933292282155e-31"	"1"	"9.46664614107749e-32"	"-0.00233834700510104"	"2.92385734868941e-36"	"1"	"1.4619286743447e-36"	"Null model"
"1.2"	"0.6"	"P2P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0_Background"	0.0334217845679012	0.00582586031848238	6.14099597879942e-05	"0.00208958456790123"	"5.17955940911277e-34"	"2.58977970455639e-34"	"1"	"0.00190605864030984"	"8.69802262178795e-29"	"4.34901131089398e-29"	"1"	"Null model"
"1.2"	"0.6"	"P2P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0_Outlier"	0.0313322	0.00491387871802036	0.000155390488947726	"0.00208958456790123"	"5.17955940911277e-34"	"2.58977970455639e-34"	"1"	"0.00190605864030984"	"8.69802262178795e-29"	"4.34901131089398e-29"	"1"	"Null model"
"1.2"	"0.6"	"P1P2_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0_Background"	0.0209652037037037	0.00496425923897754	5.23278869690105e-05	"-0.00630485740740741"	"7.59118165564847e-193"	"1"	"3.79559082782424e-193"	"-0.00639502690908776"	"2.76588816355488e-242"	"1"	"1.38294408177744e-242"	"Null model"
"1.2"	"0.6"	"P1P2_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0272700611111111	0.00529242771112335	0.000167361259189414	"-0.00630485740740741"	"7.59118165564847e-193"	"1"	"3.79559082782424e-193"	"-0.00639502690908776"	"2.76588816355488e-242"	"1"	"1.38294408177744e-242"	"Null model"
"1.2"	"0.6"	"P1P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0_Background"	0.0329327808641975	0.00568792924675876	5.99560386321453e-05	"-0.00243755802469136"	"2.00644170968215e-33"	"1"	"1.00322085484108e-33"	"-0.00242582867831666"	"1.29805501351526e-38"	"1"	"6.49027506757632e-39"	"Null model"
"1.2"	"0.6"	"P1P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0353703388888889	0.00591005869128593	0.000186892465697375	"-0.00243755802469136"	"2.00644170968215e-33"	"1"	"1.00322085484108e-33"	"-0.00242582867831666"	"1.29805501351526e-38"	"1"	"6.49027506757632e-39"	"Null model"
"1.2"	"0.6"	"P2P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0_Background"	0.0334170475308642	0.00582490155983226	6.13998535844584e-05	"0.00204221419753086"	"2.40355697891521e-32"	"1.2017784894576e-32"	"1"	"0.00186221374269231"	"1.68136262701142e-27"	"8.40681313505711e-28"	"1"	"Null model"
"1.2"	"0.6"	"P2P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0313748333333333	0.00494197881504079	0.000156279092038289	"0.00204221419753086"	"2.40355697891521e-32"	"1.2017784894576e-32"	"1"	"0.00186221374269231"	"1.68136262701142e-27"	"8.40681313505711e-28"	"1"	"Null model"
"1.2"	"0.6"	"P1P2_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0_Background"	0.0210039209876543	0.00499433827512476	5.26449478491697e-05	"-0.00591768456790124"	"1.57838624994423e-169"	"1"	"7.89193124972113e-170"	"-0.00599273393825132"	"2.91584475525188e-214"	"1"	"1.45792237762594e-214"	"Null model"
"1.2"	"0.6"	"P1P2_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0_Outlier"	0.0269216055555556	0.00543826839328545	0.000171973146500864	"-0.00591768456790124"	"1.57838624994423e-169"	"1"	"7.89193124972113e-170"	"-0.00599273393825132"	"2.91584475525188e-214"	"1"	"1.45792237762594e-214"	"Null model"
"1.2"	"0.6"	"P1P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0_Background"	0.0329063012345679	0.0056871740192945	5.99480778356834e-05	"-0.00270235432098766"	"2.67413446743848e-41"	"1"	"1.33706723371924e-41"	"-0.00269834457769554"	"2.60638670591426e-48"	"1"	"1.30319335295713e-48"	"Null model"
"1.2"	"0.6"	"P1P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0_Outlier"	0.0356086555555556	0.00581205873275635	0.000183793434901819	"-0.00270235432098766"	"2.67413446743848e-41"	"1"	"1.33706723371924e-41"	"-0.00269834457769554"	"2.60638670591426e-48"	"1"	"1.30319335295713e-48"	"Null model"
"1.2"	"0.6"	"P2P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0_Background"	0.0333978555555556	0.00582865200230149	6.14393867192456e-05	"0.00185029444444444"	"7.74874364062683e-27"	"3.87437182031342e-27"	"1"	"0.00165952047286071"	"5.41310487415397e-22"	"2.70655243707698e-22"	"1"	"Null model"
"1.2"	"0.6"	"P2P3_dxy"	"Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0_Outlier"	0.0315475611111111	0.00497015775964699	0.000157170188508442	"0.00185029444444444"	"7.74874364062683e-27"	"3.87437182031342e-27"	"1"	"0.00165952047286071"	"5.41310487415397e-22"	"2.70655243707698e-22"	"1"	"Null model"
"1.2"	"0.8"	"P1P2_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D_Background"	0.0254488191358025	0.00546423680434619	5.75981132541794e-05	"-0.000512686419753085"	"0.010686737525626"	"0.994656631237187"	"0.005343368762813"	"-0.000389993459500797"	"0.0323278868693598"	"0.983836522790404"	"0.0161639434346799"	"Null model"
"1.2"	"0.8"	"P1P2_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D_Outlier"	0.0259615055555556	0.00607365444779005	0.000192065817758288	"-0.000512686419753085"	"0.010686737525626"	"0.994656631237187"	"0.005343368762813"	"-0.000389993459500797"	"0.0323278868693598"	"0.983836522790404"	"0.0161639434346799"	"Null model"
"1.2"	"0.8"	"P1P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D_Background"	0.0329432703703704	0.00563818709146885	5.94317102773389e-05	"-0.00182865185185185"	"7.57815691235103e-18"	"1"	"3.78907845617551e-18"	"-0.00168071692676859"	"1.56738923214064e-18"	"1"	"7.8369461607032e-19"	"Null model"
"1.2"	"0.8"	"P1P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D_Outlier"	0.0347719222222222	0.00634037975589047	0.000200500412590363	"-0.00182865185185185"	"7.57815691235103e-18"	"1"	"3.78907845617551e-18"	"-0.00168071692676859"	"1.56738923214064e-18"	"1"	"7.8369461607032e-19"	"Null model"
"1.2"	"0.8"	"P2P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D_Background"	0.0334268759259259	0.00581600282055807	6.13060526364235e-05	"0.00209497037037037"	"1.93555036779228e-28"	"9.67775183896138e-29"	"1"	"0.0021142341412094"	"2.88556320462103e-32"	"1.44278160231051e-32"	"1"	"Null model"
"1.2"	"0.8"	"P2P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D_Outlier"	0.0313319055555556	0.00551224906872782	0.000174312620873219	"0.00209497037037037"	"1.93555036779228e-28"	"9.67775183896138e-29"	"1"	"0.0021142341412094"	"2.88556320462103e-32"	"1.44278160231051e-32"	"1"	"Null model"
"1.2"	"0.8"	"P1P2_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0_Background"	0.024860087037037	0.00517798149520545	5.45807173568448e-05	"-0.00640000740740741"	"2.06097236866426e-198"	"1"	"1.03048618433213e-198"	"-0.00650344903562531"	"3.75871940262055e-242"	"1"	"1.87935970131027e-242"	"Null model"
"1.2"	"0.8"	"P1P2_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0_Outlier"	0.0312600944444444	0.00525994395315763	0.000166334032568081	"-0.00640000740740741"	"2.06097236866426e-198"	"1"	"1.03048618433213e-198"	"-0.00650344903562531"	"3.75871940262055e-242"	"1"	"1.87935970131027e-242"	"Null model"
"1.2"	"0.8"	"P1P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0_Background"	0.0328048919753086	0.00565562594804322	5.96155319658856e-05	"-0.00321243580246913"	"2.13379916004977e-58"	"1"	"1.06689958002489e-58"	"-0.00327598939152903"	"5.44721037211451e-69"	"1"	"2.72360518605726e-69"	"Null model"
"1.2"	"0.8"	"P1P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0_Outlier"	0.0360173277777778	0.00566937338129012	0.00017928132790807	"-0.00321243580246913"	"2.13379916004977e-58"	"1"	"1.06689958002489e-58"	"-0.00327598939152903"	"5.44721037211451e-69"	"1"	"2.72360518605726e-69"	"Null model"
"1.2"	"0.8"	"P2P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0_Background"	0.0335078098765432	0.00587263484602045	6.19030065996562e-05	"0.00290430987654321"	"1.3241018549276e-68"	"6.62050927463799e-69"	"1"	"0.00260989020510952"	"8.03173848194493e-54"	"4.01586924097246e-54"	"1"	"Null model"
"1.2"	"0.8"	"P2P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0_Outlier"	0.0306035	0.00455816620990266	0.000144141871769095	"0.00290430987654321"	"1.3241018549276e-68"	"6.62050927463799e-69"	"1"	"0.00260989020510952"	"8.03173848194493e-54"	"4.01586924097246e-54"	"1"	"Null model"
"1.2"	"0.8"	"P1P2_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0_Background"	0.0248571475308642	0.00518036251565705	5.46058155161198e-05	"-0.00642940246913581"	"1.63020289603208e-202"	"1"	"8.15101448016041e-203"	"-0.00652108239477998"	"4.39177014381891e-246"	"1"	"2.19588507190945e-246"	"Null model"
"1.2"	"0.8"	"P1P2_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0_Outlier"	0.03128655	0.00520625519066857	0.000164636244825869	"-0.00642940246913581"	"1.63020289603208e-202"	"1"	"8.15101448016041e-203"	"-0.00652108239477998"	"4.39177014381891e-246"	"1"	"2.19588507190945e-246"	"Null model"
"1.2"	"0.8"	"P1P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0_Background"	0.0327958160493827	0.0056541841563162	5.96003341466557e-05	"-0.0033031950617284"	"6.65215139061846e-62"	"1"	"3.32607569530923e-62"	"-0.00335626789339011"	"1.82017817485551e-72"	"1"	"9.10089087427755e-73"	"Null model"
"1.2"	"0.8"	"P1P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0360990111111111	0.0056352401399599	0.000178201940042793	"-0.0033031950617284"	"6.65215139061846e-62"	"1"	"3.32607569530923e-62"	"-0.00335626789339011"	"1.82017817485551e-72"	"1"	"9.10089087427755e-73"	"Null model"
"1.2"	"0.8"	"P2P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0_Background"	0.0335031086419753	0.0058746661800636	6.19244187405395e-05	"0.0028572975308642"	"1.34661920379611e-66"	"6.73309601898056e-67"	"1"	"0.00257138674853969"	"2.51070668218756e-52"	"1.25535334109378e-52"	"1"	"Null model"
"1.2"	"0.8"	"P2P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0306458111111111	0.00456135373625967	0.000144242670202995	"0.0028572975308642"	"1.34661920379611e-66"	"6.73309601898056e-67"	"1"	"0.00257138674853969"	"2.51070668218756e-52"	"1.25535334109378e-52"	"1"	"Null model"
"1.2"	"0.8"	"P1P2_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0_Background"	0.0248864456790123	0.00520639699782524	5.48802430539682e-05	"-0.00613642098765432"	"1.90510185188273e-185"	"1"	"9.52550925941363e-186"	"-0.00621516059932593"	"1.8766743870562e-226"	"1"	"9.38337193528102e-227"	"Null model"
"1.2"	"0.8"	"P1P2_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0_Outlier"	0.0310228666666667	0.00529017177563142	0.000167289920245325	"-0.00613642098765432"	"1.90510185188273e-185"	"1"	"9.52550925941363e-186"	"-0.00621516059932593"	"1.8766743870562e-226"	"1"	"9.38337193528102e-227"	"Null model"
"1.2"	"0.8"	"P1P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0_Background"	0.0327575598765432	0.00562355956586104	5.92775226191618e-05	"-0.00368575679012346"	"1.54030965884342e-73"	"1"	"7.70154829421709e-74"	"-0.00371960591368596"	"9.99341416633527e-87"	"1"	"4.99670708316764e-87"	"Null model"
"1.2"	"0.8"	"P1P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0_Outlier"	0.0364433166666667	0.00569722213556804	0.000180161982843236	"-0.00368575679012346"	"1.54030965884342e-73"	"1"	"7.70154829421709e-74"	"-0.00371960591368596"	"9.99341416633527e-87"	"1"	"4.99670708316764e-87"	"Null model"
"1.2"	"0.8"	"P2P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0_Background"	0.0334763802469136	0.00586515479776825	6.18241599680398e-05	"0.00259001358024691"	"1.3124266643302e-51"	"6.562133321651e-52"	"1"	"0.00237091775346602"	"1.43472215596352e-43"	"7.17361077981758e-44"	"1"	"Null model"
"1.2"	"0.8"	"P2P3_dxy"	"Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0_Outlier"	0.0308863666666667	0.00480868922563472	0.00015206410512917	"0.00259001358024691"	"1.3124266643302e-51"	"6.562133321651e-52"	"1"	"0.00237091775346602"	"1.43472215596352e-43"	"7.17361077981758e-44"	"1"	"Null model"
"1.2"	"1.0"	"P1P2_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D_Background"	0.0293760086419753	0.00570347673126296	6.01199235085434e-05	"-0.00119883024691358"	"1.45777724509061e-08"	"0.999999992711114"	"7.28888622545307e-09"	"-0.00105246150914149"	"2.64430458151516e-08"	"0.999999986779352"	"1.32215229075758e-08"	"Null model"
"1.2"	"1.0"	"P1P2_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D_Outlier"	0.0305748388888889	0.00636575112544183	0.000201302725741764	"-0.00119883024691358"	"1.45777724509061e-08"	"0.999999992711114"	"7.28888622545307e-09"	"-0.00105246150914149"	"2.64430458151516e-08"	"0.999999986779352"	"1.32215229075758e-08"	"Null model"
"1.2"	"1.0"	"P1P3_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D_Background"	0.0328316635802469	0.00563413278772531	5.93889741634865e-05	"-0.00319162530864197"	"5.74156041949107e-47"	"1"	"2.87078020974553e-47"	"-0.00305914575600864"	"5.72155761955346e-54"	"1"	"2.86077880977673e-54"	"Null model"
"1.2"	"1.0"	"P1P3_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D_Outlier"	0.0360232888888889	0.00643585332979633	0.000203519552089352	"-0.00319162530864197"	"5.74156041949107e-47"	"1"	"2.87078020974553e-47"	"-0.00305914575600864"	"5.72155761955346e-54"	"1"	"2.86077880977673e-54"	"Null model"
"1.2"	"1.0"	"P2P3_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D_Background"	0.0335654179012346	0.0058227290655321	6.13769534838176e-05	"0.00300199012345679"	"4.58458154089161e-59"	"2.2922907704458e-59"	"1"	"0.00286929478444122"	"1.51680159817499e-62"	"7.58400799087493e-63"	"1"	"Null model"
"1.2"	"1.0"	"P2P3_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D_Outlier"	0.0305634277777778	0.00521209182998307	0.000164820815567016	"0.00300199012345679"	"4.58458154089161e-59"	"2.2922907704458e-59"	"1"	"0.00286929478444122"	"1.51680159817499e-62"	"7.58400799087493e-63"	"1"	"Null model"
"1.2"	"1.0"	"P1P2_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0_Background"	0.0288487141975309	0.00539908413791561	5.6911343849e-05	"-0.00647177469135803"	"1.57819865247017e-172"	"1"	"7.89099326235084e-173"	"-0.00644193083086386"	"3.13810766323735e-224"	"1"	"1.56905383161867e-224"	"Null model"
"1.2"	"1.0"	"P1P2_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0_Outlier"	0.0353204888888889	0.00587598856743336	0.000185815073781993	"-0.00647177469135803"	"1.57819865247017e-172"	"1"	"7.89099326235084e-173"	"-0.00644193083086386"	"3.13810766323735e-224"	"1"	"1.56905383161867e-224"	"Null model"
"1.2"	"1.0"	"P1P3_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0_Background"	0.0326788018518519	0.00558465318401834	5.88674133453647e-05	"-0.00472024259259259"	"1.22616213518617e-103"	"1"	"6.13081067593085e-104"	"-0.00476031726925476"	"4.43725884337107e-126"	"1"	"2.21862942168553e-126"	"Null model"
"1.2"	"1.0"	"P1P3_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0_Outlier"	0.0373990444444444	0.00596027442156115	0.000188480426517758	"-0.00472024259259259"	"1.22616213518617e-103"	"1"	"6.13081067593085e-104"	"-0.00476031726925476"	"4.43725884337107e-126"	"1"	"2.21862942168553e-126"	"Null model"
"1.2"	"1.0"	"P2P3_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0_Background"	0.0336471290123457	0.00586368600763332	6.18086775606025e-05	"0.0038191012345679"	"1.66318564883506e-122"	"8.31592824417531e-123"	"1"	"0.00338767720448084"	"8.52703722069281e-94"	"4.26351861034641e-94"	"1"	"Null model"
"1.2"	"1.0"	"P2P3_dxy"	"Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0_Outlier"	0.0298280277777778	0.00422292055648583	0.00013354047336441	"0.0038191012345679"	"1.66318564883506e-122"	"8.31592824417531e-123"	"1"	"0.00338767720448084"	"8.52703722069281e-94"	"4.26351861034641e-94"	"1"	"Null model"
